"","ID","COUNTRY_NAME","ISO2","ADMIN1","ADMIN2","SITE_NAME","SITE_CODE","LATITUDE","LONGITUDE","TEST_TYPE","INSECTICIDE_CLASS","INSECTICIDE_CONC","INSECTICIDE_INTENSITY","INSECTICIDE_TYPE","YEAR_START","VECTOR_SPECIES","STAGE_ORIGIN","MOSQUITO_NUMBER","TIME_HOLDING_POSTEXPOSURE","MORTALITY_ADJUSTED","RESISTANCE_INTENSITY","DATA_SOURCE","CITATION","CITATION_URL","DATA_CURATOR"
"1422","IRDis732","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","90",24,10,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1423","IRInt390","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","104",24,60,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1424","IRInt391","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","101",24,94,"High intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1425","IRDis733","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"Low","Etofenprox",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","92",24,30.4,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1426","IRInt392","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.25,"Medium","Etofenprox",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","99",24,80,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1427","IRInt393","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"High","Etofenprox",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,95.7,"High intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1428","IRDis734","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","93",24,30.1,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1429","IRInt394","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.25,"Medium","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","102",24,59,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1430","IRInt395","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"High","Deltamethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,100,"Low intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1431","IRDis735","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","93",24,7.5,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1432","IRInt396","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","102",24,55.7,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1433","IRInt397","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2018,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","101",24,81.4,"High intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1434","IRDis744","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.75,"Low","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","86",24,13.9,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1435","IRInt414","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",3.75,"Medium","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","90",24,70,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1436","IRInt415","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.75,"High","Permethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,94,"High intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1437","IRDis745","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"Low","Etofenprox",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","104",24,14.4,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1438","IRInt416","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.25,"Medium","Etofenprox",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","81",24,71.4,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1439","IRInt417","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"High","Etofenprox",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","93",24,98.6,"Low intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1440","IRDis746","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","83",24,44.6,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1441","IRInt418","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.25,"Medium","Deltamethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","80",24,74,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1442","IRInt419","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"High","Deltamethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","101",24,100,"Low intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1443","IRDis747","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"Low","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","98",24,41.8,"N/A","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1444","IRInt420","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.25,"Medium","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","94",24,57,"Moderate to high intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1445","IRInt421","Cameroon","CM","Centre","Nkolndongo","Ekié","IRCM154",3.82,11.53,"WHO tube test","Pyrethroids",0.05,"High","Alpha-cypermethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","Not available",24,97,"High intensity","Not available","Piameu M et al. (2021) Pyrethroid and Etofenprox Resistance in Anopheles gambiae and Anopheles coluzzii from Vegetable Farms in Yaoundé, Cameroon: Dynamics, Intensity and Molecular Basis. Molecules. 2021 Sep 13;26(18):5543.","https://pubmed.ncbi.nlm.nih.gov/34577014/","World Health Organization"
"1446","IRInt520","Cameroon","CM","Sud","Ebolowa","Ebolowa","IRCM155",2.9,11.15,"WHO tube test","Carbamates",0.1,"High","Propoxur",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","80-102",24,100,"N/A","Centre for Research in Infectious Diseases, Yaounde","Binyang AJ et al. (2022) Distribution of acetylcholinesterase (Ace-1R) target-site G119S mutation and resistance to carbamates and organophosphates in Anopheles gambiae sensu lato populations from Cameroon. Parasit Vectors. 2022 Feb 14;15(1):53.","https://pubmed.ncbi.nlm.nih.gov/35164852/","World Health Organization"
"1447","IRDis758","Côte d’Ivoire","CI","Agneby-Tiassa","Agboville","Agboville","IRCI5",5.9318,-4.2181,"CDC bottle bioassay, adults","Pyrethroids",1.25,"Low","Deltamethrin",2019,"An. gambiae s.l.","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","204",30,30.8,"N/A","Not available","Pelloquin et al. (2021) Overabundance of Asaia and Serratia Bacteria Is Associated with Deltamethrin Insecticide Susceptibility in Anopheles coluzzii from Agboville, Côte d'Ivoire. Microbiol Spectr. 2021 Oct 31;9(2):e0015721.","https://pubmed.ncbi.nlm.nih.gov/34668745/","World Health Organization"
"1448","IRInt422","Côte d’Ivoire","CI","Agneby-Tiassa","Agboville","Agboville","IRCI5",5.9318,-4.2181,"CDC bottle bioassay, adults","Pyrethroids",6.25,"Medium","Deltamethrin",2019,"An. gambiae s.l.","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","406",30,58.9,"Moderate to high intensity","Not available","Pelloquin et al. (2021) Overabundance of Asaia and Serratia Bacteria Is Associated with Deltamethrin Insecticide Susceptibility in Anopheles coluzzii from Agboville, Côte d'Ivoire. Microbiol Spectr. 2021 Oct 31;9(2):e0015721.","https://pubmed.ncbi.nlm.nih.gov/34668745/","World Health Organization"
"1449","IRInt423","Côte d’Ivoire","CI","Agneby-Tiassa","Agboville","Agboville","IRCI5",5.9318,-4.2181,"CDC bottle bioassay, adults","Pyrethroids",1.25,"High","Deltamethrin",2019,"An. gambiae s.l.","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","342",30,45,"High intensity","Not available","Pelloquin et al. (2021) Overabundance of Asaia and Serratia Bacteria Is Associated with Deltamethrin Insecticide Susceptibility in Anopheles coluzzii from Agboville, Côte d'Ivoire. Microbiol Spectr. 2021 Oct 31;9(2):e0015721.","https://pubmed.ncbi.nlm.nih.gov/34668745/","World Health Organization"
"1450","IRDis767","Ethiopia","ET","Oromiya","Jimma","Asendabo","IRET17",7.773141,37.231293,"CDC bottle bioassay, adults","Pyrethroids",1.25,"Low","Deltamethrin",2017,"An. arabiensis","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","75",30,76.8,"N/A","Not available","Messenger LA et al. (2021) A whole transcriptomic approach provides novel insights into the molecular basis of organophosphate and pyrethroid resistance in Anopheles arabiensis from Ethiopia. Insect Biochem Mol Biol. 2021 Dec;139:103655.","https://pubmed.ncbi.nlm.nih.gov/34562591/","World Health Organization"
"1451","IRInt424","Ethiopia","ET","Oromiya","Jimma","Asendabo","IRET17",7.773141,37.231293,"CDC bottle bioassay, adults","Pyrethroids",6.25,"Medium","Deltamethrin",2017,"An. arabiensis","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","56",30,87.8,"Moderate to high intensity","Not available","Messenger LA et al. (2021) A whole transcriptomic approach provides novel insights into the molecular basis of organophosphate and pyrethroid resistance in Anopheles arabiensis from Ethiopia. Insect Biochem Mol Biol. 2021 Dec;139:103655.","https://pubmed.ncbi.nlm.nih.gov/34562591/","World Health Organization"
"1452","IRInt425","Ethiopia","ET","Oromiya","Jimma","Asendabo","IRET17",7.773141,37.231293,"CDC bottle bioassay, adults","Pyrethroids",1.25,"High","Deltamethrin",2017,"An. arabiensis","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","76",30,88.9,"High intensity","Not available","Messenger LA et al. (2021) A whole transcriptomic approach provides novel insights into the molecular basis of organophosphate and pyrethroid resistance in Anopheles arabiensis from Ethiopia. Insect Biochem Mol Biol. 2021 Dec;139:103655.","https://pubmed.ncbi.nlm.nih.gov/34562591/","World Health Organization"
"1453","IRDis768","Ethiopia","ET","Oromiya","Jimma","Asendabo","IRET17",7.773141,37.231293,"CDC bottle bioassay, adults","Pyrethroids",2.15,"Low","Permethrin",2017,"An. arabiensis","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","176",30,63.9,"N/A","Not available","Messenger LA et al. (2021) A whole transcriptomic approach provides novel insights into the molecular basis of organophosphate and pyrethroid resistance in Anopheles arabiensis from Ethiopia. Insect Biochem Mol Biol. 2021 Dec;139:103655.","https://pubmed.ncbi.nlm.nih.gov/34562591/","World Health Organization"
"1454","IRInt426","Ethiopia","ET","Oromiya","Jimma","Asendabo","IRET17",7.773141,37.231293,"CDC bottle bioassay, adults","Pyrethroids",10.75,"Medium","Permethrin",2017,"An. arabiensis","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","69",30,96.8,"Moderate to high intensity","Not available","Messenger LA et al. (2021) A whole transcriptomic approach provides novel insights into the molecular basis of organophosphate and pyrethroid resistance in Anopheles arabiensis from Ethiopia. Insect Biochem Mol Biol. 2021 Dec;139:103655.","https://pubmed.ncbi.nlm.nih.gov/34562591/","World Health Organization"
"1455","IRInt427","Ethiopia","ET","Oromiya","Jimma","Asendabo","IRET17",7.773141,37.231293,"CDC bottle bioassay, adults","Pyrethroids",2.15,"High","Permethrin",2017,"An. arabiensis","F1_ADULTS_(PROGENY_OF_WILD_ADULTS)","82",30,99,"Low intensity","Not available","Messenger LA et al. (2021) A whole transcriptomic approach provides novel insights into the molecular basis of organophosphate and pyrethroid resistance in Anopheles arabiensis from Ethiopia. Insect Biochem Mol Biol. 2021 Dec;139:103655.","https://pubmed.ncbi.nlm.nih.gov/34562591/","World Health Organization"
"1456","IRDis773","Burkina Faso","BF","Gaoua","Kampti","Kampti","IRBF16",10.141369,-3.459326,"WHO tube test","Pyrethroids",0.05,"Low","Deltamethrin",2019,"An. gambiae s.l.","F0_ADULTS_(FROM_WILD_LARVAE)","~100",24,11.2,"N/A","Not available","Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.","https://pubmed.ncbi.nlm.nih.gov/34663348/","World Health Organization"
