ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,INSECTICIDE_TYPE,YEAR_START,VECTOR_SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TIME_HOLDING_POSTEXPOSURE,MORTALITY_ADJUSTED,RESISTANCE_INTENSITY,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IRInt459,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.333300,-3.183330,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,81.50,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis789,Burkina Faso,BF,Gaoua,Diebougou,Diebougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,12.00,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt460,Burkina Faso,BF,Gaoua,Diebougou,Diebougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,81.20,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt461,Burkina Faso,BF,Gaoua,Diebougou,Diebougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,93.50,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis790,Burkina Faso,BF,Bobo,Orodara,Orodara,IRBF41,10.974750,-4.927154,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,8.70,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt462,Burkina Faso,BF,Bobo,Orodara,Orodara,IRBF41,10.974750,-4.927154,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,16.70,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt463,Burkina Faso,BF,Bobo,Orodara,Orodara,IRBF41,10.974750,-4.927154,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,95.70,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis791,Burkina Faso,BF,Bobo,Karangasso-Vigue,Soumousso,IRBF55,11.011351,-4.056328,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,41.30,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt464,Burkina Faso,BF,Bobo,Karangasso-Vigue,Soumousso,IRBF55,11.011351,-4.056328,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,92.80,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt465,Burkina Faso,BF,Bobo,Karangasso-Vigue,Soumousso,IRBF55,11.011351,-4.056328,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,96.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis792,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,1.40,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt466,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,43.10,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt467,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,56.50,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis793,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,9.80,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt468,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,69.60,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt469,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,86.60,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis794,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,15.60,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt470,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,45.30,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt471,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,67.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis795,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,11.60,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt472,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,25.70,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt473,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,45.70,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis796,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,40.20,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt474,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,69.90,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt475,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,71.40,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis797,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,12.00,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt476,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,66.30,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt477,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,80.40,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis798,Burkina Faso,BF,Kaya,Kongoussi,Kongoussi,IRBF23,13.302324,-1.523282,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,4.00,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt478,Burkina Faso,BF,Kaya,Kongoussi,Kongoussi,IRBF23,13.302324,-1.523282,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,37.30,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt479,Burkina Faso,BF,Kaya,Kongoussi,Kongoussi,IRBF23,13.302324,-1.523282,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,64.90,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis799,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,20.30,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt480,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,41.70,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt481,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,67.80,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis800,Burkina Faso,BF,Kaya,Kaya,Kaya,IRBF18,13.085900,-1.082400,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,1.80,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
